timestamp,pod,cpu_usage,cpu_usage_request,memory_usage,memory_usage_request,network_speed_in,network_speed_out,container orchetrator,container runtime
10:46:52,kube-scheduler-bupt-3a,0.008483,8.483009,25661440.0,,3996.108595,8352.115085,Kubernetes,containerd
10:46:52,kube-controller-manager-bupt-3a,0.034115,17.057705,58179584.0,,4447.382789,7475.154896,Kubernetes,containerd
10:46:52,metrics-server-68d7746867-5xlvt,0.008491,0.0,24588288.0,11.724609,382.208516,372.30459,Kubernetes,containerd
10:46:52,etcd-bupt-3a,0.05846,0.0,54038528.0,51.535156,4551.148162,6491.000172,Kubernetes,containerd
10:46:52,calico-kube-controllers-8d95b6db8-4ssp8,0.008684,,19832832.0,,462.841047,91.218381,Kubernetes,containerd
10:46:52,calico-node-wc5jb,0.053291,21.316484,213385216.0,,4619.642409,7203.817647,Kubernetes,containerd
10:46:52,kube-apiserver-bupt-3a,0.13828,55.311878,350650368.0,,3639.442369,5153.492827,Kubernetes,containerd
10:46:52,coredns-5dd5756b68-sjhjq,0.00568,0.0,25640960.0,34.933036,137.09077,108.289524,Kubernetes,containerd
10:46:52,coredns-5dd5756b68-c94dh,0.006501,0.0,23822336.0,32.455357,149.446123,116.242267,Kubernetes,containerd
10:47:02,metrics-server-68d7746867-5xlvt,0.008723,0.0,24600576.0,11.730469,315.066158,306.976511,Kubernetes,containerd
10:47:02,local-path-provisioner-65d5864f8d-knvp8,0.000208,,11702272.0,,6.665812,3.448683,Kubernetes,containerd
10:47:02,kube-state-metrics-5644fd8b69-6xcns,0.005333,,32133120.0,,903.474382,15489.691767,Kubernetes,containerd
10:47:02,kube-scheduler-bupt-3a,0.008788,8.787664,25661440.0,,4261.983248,6616.989171,Kubernetes,containerd
10:47:02,kube-controller-manager-bupt-3a,0.034115,17.057705,58179584.0,,4639.883615,7228.651301,Kubernetes,containerd
10:47:02,kube-proxy-pn9xg,0.0003,,21118976.0,,4354.811698,6759.094194,Kubernetes,containerd
10:47:02,etcd-bupt-3a,0.058446,0.0,54210560.0,51.699219,4897.120588,9156.838235,Kubernetes,containerd
10:47:02,coredns-5dd5756b68-sjhjq,0.005907,0.0,25640960.0,34.933036,143.074869,108.833018,Kubernetes,containerd
10:47:02,coredns-5dd5756b68-c94dh,0.005633,0.0,23822336.0,32.455357,142.47645,110.405305,Kubernetes,containerd
10:47:02,calico-node-wc5jb,0.055771,22.308558,213385216.0,,3726.86,7687.4725,Kubernetes,containerd
10:47:02,calico-kube-controllers-8d95b6db8-4ssp8,0.006127,,19832832.0,,552.53384,93.526466,Kubernetes,containerd
10:47:02,kube-apiserver-bupt-3a,0.13828,55.311878,350650368.0,,4839.740696,9020.501244,Kubernetes,containerd
10:47:12,metrics-server-68d7746867-5xlvt,0.008055,0.0,24608768.0,11.734375,409.268875,429.11729,Kubernetes,containerd
10:47:12,local-path-provisioner-65d5864f8d-knvp8,0.000193,,11698176.0,,10.146549,4.422303,Kubernetes,containerd
10:47:12,kube-state-metrics-5644fd8b69-6xcns,0.005256,,32153600.0,,864.947932,15444.596097,Kubernetes,containerd
10:47:12,kube-scheduler-bupt-3a,0.008034,8.034354,25661440.0,,4726.79822,8674.290494,Kubernetes,containerd
10:47:12,kube-proxy-pn9xg,0.000286,,21118976.0,,4314.254991,5762.896816,Kubernetes,containerd
10:47:12,kube-controller-manager-bupt-3a,0.033459,16.729392,58183680.0,,4810.883362,7818.078492,Kubernetes,containerd
10:47:12,kube-apiserver-bupt-3a,0.128634,51.453423,350801920.0,,4581.869817,6554.746568,Kubernetes,containerd
10:47:12,coredns-5dd5756b68-sjhjq,0.006053,0.0,25640960.0,34.933036,131.736363,106.033706,Kubernetes,containerd
10:47:12,coredns-5dd5756b68-c94dh,0.006127,0.0,23900160.0,32.561384,143.968138,112.707091,Kubernetes,containerd
10:47:12,calico-node-wc5jb,0.055763,22.30518,213434368.0,,4507.682026,6941.685839,Kubernetes,containerd
10:47:12,calico-kube-controllers-8d95b6db8-4ssp8,0.010639,,19836928.0,,453.270229,89.634837,Kubernetes,containerd
10:47:12,etcd-bupt-3a,0.055302,0.0,54210560.0,51.699219,2987.817891,3728.297698,Kubernetes,containerd
10:47:22,metrics-server-68d7746867-5xlvt,0.008055,0.0,24608768.0,11.734375,222.857467,349.190112,Kubernetes,containerd
10:47:22,local-path-provisioner-65d5864f8d-knvp8,0.000216,,11698176.0,,11.49563,3.292236,Kubernetes,containerd
10:47:22,kube-state-metrics-5644fd8b69-6xcns,0.004566,,32153600.0,,739.463259,15924.641825,Kubernetes,containerd
10:47:22,kube-scheduler-bupt-3a,0.009641,9.640808,25657344.0,,4520.880532,6457.331898,Kubernetes,containerd
10:47:22,kube-proxy-pn9xg,0.000642,,21123072.0,,4314.254991,5762.896816,Kubernetes,containerd
10:47:22,kube-controller-manager-bupt-3a,0.03715,18.574846,58191872.0,,4206.15391,5192.986628,Kubernetes,containerd
10:47:22,kube-apiserver-bupt-3a,0.128932,51.572681,350801920.0,,3748.124402,2839.005766,Kubernetes,containerd
10:47:22,coredns-5dd5756b68-sjhjq,0.006053,0.0,25640960.0,34.933036,100.887732,81.202085,Kubernetes,containerd
10:47:22,coredns-5dd5756b68-c94dh,0.006127,0.0,23900160.0,32.561384,110.514206,88.274708,Kubernetes,containerd
10:47:22,calico-node-wc5jb,0.055881,22.35258,213458944.0,,3665.122979,4586.030995,Kubernetes,containerd
10:47:22,calico-kube-controllers-8d95b6db8-4ssp8,0.009212,,19836928.0,,102.951255,66.31757,Kubernetes,containerd
10:47:22,etcd-bupt-3a,0.056871,0.0,54087680.0,51.582031,3778.55924,3436.539583,Kubernetes,containerd
10:47:32,kube-proxy-pn9xg,0.000679,,21123072.0,,3800.495935,519.224384,Kubernetes,containerd
10:47:32,local-path-provisioner-65d5864f8d-knvp8,0.000198,,11698176.0,,9.059851,2.594707,Kubernetes,containerd
10:47:32,kube-state-metrics-5644fd8b69-6xcns,0.005463,,32182272.0,,779.917425,16188.312513,Kubernetes,containerd
10:47:32,kube-scheduler-bupt-3a,0.008563,8.562714,25657344.0,,3480.373539,508.52697,Kubernetes,containerd
10:47:32,kube-controller-manager-bupt-3a,0.027081,13.540563,58191872.0,,3466.087355,520.679265,Kubernetes,containerd
10:47:32,metrics-server-68d7746867-5xlvt,0.010051,0.0,24612864.0,11.736328,275.909207,373.679264,Kubernetes,containerd
10:47:32,etcd-bupt-3a,0.059049,0.0,54087680.0,51.582031,3474.666919,533.916029,Kubernetes,containerd
10:47:32,coredns-5dd5756b68-sjhjq,0.006453,0.0,25636864.0,34.927455,138.24557,107.961068,Kubernetes,containerd
10:47:32,coredns-5dd5756b68-c94dh,0.006489,0.0,23957504.0,32.639509,112.146647,89.597792,Kubernetes,containerd
10:47:32,calico-node-wc5jb,0.046866,18.745256,213458944.0,,3302.308483,525.915167,Kubernetes,containerd
10:47:32,calico-kube-controllers-8d95b6db8-4ssp8,0.0112,,19832832.0,,86.672904,56.028765,Kubernetes,containerd
10:47:32,kube-apiserver-bupt-3a,0.132638,53.055244,350511104.0,,3748.124402,2839.005766,Kubernetes,containerd
10:47:42,metrics-server-68d7746867-5xlvt,0.010387,0.0,24616960.0,11.738281,291.25773,442.580046,Kubernetes,containerd
10:47:42,local-path-provisioner-65d5864f8d-knvp8,0.000127,,11698176.0,,2.999455,0.717307,Kubernetes,containerd
10:47:42,kube-state-metrics-5644fd8b69-6xcns,0.004988,,32403456.0,,623.0749,12421.82762,Kubernetes,containerd
10:47:42,kube-scheduler-bupt-3a,0.009139,9.138784,25661440.0,,3589.51415,524.760347,Kubernetes,containerd
10:47:42,kube-proxy-pn9xg,0.000513,,21127168.0,,3137.358043,454.263388,Kubernetes,containerd
10:47:42,kube-controller-manager-bupt-3a,0.037202,18.601007,58183680.0,,3494.092639,519.455661,Kubernetes,containerd
10:47:42,kube-apiserver-bupt-3a,0.13493,53.972146,350511104.0,,3741.098769,527.09512,Kubernetes,containerd
10:47:42,etcd-bupt-3a,0.059686,0.0,54124544.0,51.617187,3599.624707,532.312685,Kubernetes,containerd
10:47:42,coredns-5dd5756b68-sjhjq,0.005591,0.0,25415680.0,34.626116,140.898335,110.78129,Kubernetes,containerd
10:47:42,coredns-5dd5756b68-c94dh,0.006384,0.0,24080384.0,32.80692,137.661779,113.042648,Kubernetes,containerd
10:47:42,calico-node-wc5jb,0.053253,21.301365,213434368.0,,3302.308483,525.915167,Kubernetes,containerd
10:47:42,calico-kube-controllers-8d95b6db8-4ssp8,0.011381,,19832832.0,,115.545382,78.299164,Kubernetes,containerd
10:47:52,metrics-server-68d7746867-5xlvt,0.011161,0.0,24616960.0,11.738281,231.216884,347.628971,Kubernetes,containerd
10:47:52,local-path-provisioner-65d5864f8d-knvp8,0.000519,,11702272.0,,1.968451,2.852246,Kubernetes,containerd
10:47:52,kube-state-metrics-5644fd8b69-6xcns,0.004187,,32403456.0,,757.927373,15863.36299,Kubernetes,containerd
10:47:52,kube-scheduler-bupt-3a,0.007857,7.856508,25661440.0,,3815.80691,523.473734,Kubernetes,containerd
10:47:52,kube-proxy-pn9xg,0.000759,,21118976.0,,3719.7565,551.002889,Kubernetes,containerd
10:47:52,kube-controller-manager-bupt-3a,0.031614,15.806857,58183680.0,,3610.286947,545.847654,Kubernetes,containerd
10:47:52,kube-apiserver-bupt-3a,0.132294,52.917587,350654464.0,,3578.944251,570.72629,Kubernetes,containerd
10:47:52,etcd-bupt-3a,0.057116,0.0,54120448.0,51.613281,3040.184805,429.11308,Kubernetes,containerd
10:47:52,coredns-5dd5756b68-sjhjq,0.005682,0.0,25415680.0,34.626116,148.993905,113.829284,Kubernetes,containerd
10:47:52,coredns-5dd5756b68-c94dh,0.006305,0.0,24162304.0,32.918527,142.876192,109.873992,Kubernetes,containerd
10:47:52,calico-node-wc5jb,0.043372,17.348915,213434368.0,,3702.574374,562.42282,Kubernetes,containerd
10:47:52,calico-kube-controllers-8d95b6db8-4ssp8,0.008294,,19832832.0,,114.632593,75.870433,Kubernetes,containerd
10:48:02,metrics-server-68d7746867-5xlvt,0.01178,0.0,31264768.0,14.908203,224.9839,366.525682,Kubernetes,containerd
10:48:02,local-path-provisioner-65d5864f8d-knvp8,0.000422,,11702272.0,,5.967719,3.086751,Kubernetes,containerd
10:48:02,kube-state-metrics-5644fd8b69-6xcns,0.005749,,34578432.0,,609.344833,12790.177353,Kubernetes,containerd
10:48:02,kube-scheduler-bupt-3a,0.008423,8.422879,25657344.0,,3638.323687,623.853922,Kubernetes,containerd
10:48:02,kube-proxy-pn9xg,0.000355,,20922368.0,,3965.008949,589.500207,Kubernetes,containerd
10:48:02,kube-controller-manager-bupt-3a,0.033036,16.517889,58195968.0,,3713.15302,628.452835,Kubernetes,containerd
10:48:02,etcd-bupt-3a,0.04674,0.0,54120448.0,51.613281,3942.365498,599.485951,Kubernetes,containerd
10:48:02,coredns-5dd5756b68-sjhjq,0.006601,0.0,25411584.0,34.620536,140.142111,107.311018,Kubernetes,containerd
10:48:02,coredns-5dd5756b68-c94dh,0.006305,0.0,24162304.0,32.918527,145.613275,108.660158,Kubernetes,containerd
10:48:02,calico-node-wc5jb,0.051303,20.521089,213434368.0,,3702.574374,562.42282,Kubernetes,containerd
10:48:02,calico-kube-controllers-8d95b6db8-4ssp8,0.010484,,19853312.0,,127.889761,82.147125,Kubernetes,containerd
10:48:02,kube-apiserver-bupt-3a,0.132237,52.894956,350785536.0,,3054.300848,487.081596,Kubernetes,containerd
10:48:12,kube-proxy-pn9xg,0.000294,,20922368.0,,3734.259101,610.126654,Kubernetes,containerd
10:48:12,metrics-server-68d7746867-5xlvt,0.012003,0.0,31264768.0,14.908203,235.053871,421.974442,Kubernetes,containerd
10:48:12,local-path-provisioner-65d5864f8d-knvp8,0.000518,,11698176.0,,9.542603,4.159077,Kubernetes,containerd
10:48:12,kube-state-metrics-5644fd8b69-6xcns,0.005819,,34578432.0,,747.556021,15997.968811,Kubernetes,containerd
10:48:12,kube-scheduler-bupt-3a,0.007817,7.816986,25665536.0,,2302.8425,389.7175,Kubernetes,containerd
10:48:12,kube-controller-manager-bupt-3a,0.033196,16.598084,58195968.0,,3162.391863,535.204837,Kubernetes,containerd
10:48:12,kube-apiserver-bupt-3a,0.107548,43.01678,350785536.0,,3749.623804,593.196645,Kubernetes,containerd
10:48:12,etcd-bupt-3a,0.057245,0.0,54145024.0,51.636719,3710.741562,597.556496,Kubernetes,containerd
10:48:12,coredns-5dd5756b68-sjhjq,0.005348,0.0,25411584.0,34.620536,143.237793,112.33308,Kubernetes,containerd
10:48:12,coredns-5dd5756b68-c94dh,0.005802,0.0,24215552.0,32.991071,138.120012,108.017075,Kubernetes,containerd
