timestamp,pod,value
10:46:32Z,calico-kube-controllers-8d95b6db8-4ssp8,0.009377
10:46:42Z,kube-scheduler-bupt-3a,0.009665
10:46:42Z,kube-state-metrics-5644fd8b69-6xcns,0.005652
10:46:42Z,local-path-provisioner-65d5864f8d-knvp8,0.000160
10:46:42Z,calico-kube-controllers-8d95b6db8-4ssp8,0.008609
10:46:42Z,kube-apiserver-bupt-3a,0.141823
10:46:42Z,kube-proxy-pn9xg,0.000288
10:46:42Z,etcd-bupt-3a,0.063009
10:46:42Z,kube-controller-manager-bupt-3a,0.034120
10:46:42Z,metrics-server-68d7746867-5xlvt,0.010307
10:46:42Z,calico-node-wc5jb,0.050135
10:46:42Z,coredns-5dd5756b68-sjhjq,0.005191
10:46:42Z,coredns-5dd5756b68-c94dh,0.006565
10:46:52Z,coredns-5dd5756b68-c94dh,0.006501
10:46:52Z,kube-controller-manager-bupt-3a,0.034115
10:46:52Z,metrics-server-68d7746867-5xlvt,0.008491
10:46:52Z,kube-apiserver-bupt-3a,0.138280
10:46:52Z,kube-proxy-pn9xg,0.000478
10:46:52Z,kube-scheduler-bupt-3a,0.008483
10:46:52Z,kube-state-metrics-5644fd8b69-6xcns,0.004698
10:46:52Z,calico-kube-controllers-8d95b6db8-4ssp8,0.008684
10:46:52Z,calico-node-wc5jb,0.053291
10:46:52Z,coredns-5dd5756b68-sjhjq,0.005680
10:46:52Z,etcd-bupt-3a,0.058460
10:46:52Z,local-path-provisioner-65d5864f8d-knvp8,0.000160
10:47:02Z,kube-apiserver-bupt-3a,0.138280
10:47:02Z,kube-proxy-pn9xg,0.000300
10:47:02Z,kube-state-metrics-5644fd8b69-6xcns,0.005333
10:47:02Z,calico-kube-controllers-8d95b6db8-4ssp8,0.006127
10:47:02Z,coredns-5dd5756b68-sjhjq,0.005907
10:47:02Z,coredns-5dd5756b68-c94dh,0.005633
10:47:02Z,etcd-bupt-3a,0.058446
10:47:02Z,metrics-server-68d7746867-5xlvt,0.008723
10:47:02Z,calico-node-wc5jb,0.055771
10:47:02Z,kube-controller-manager-bupt-3a,0.034115
10:47:02Z,kube-scheduler-bupt-3a,0.008788
10:47:02Z,local-path-provisioner-65d5864f8d-knvp8,0.000208
10:47:12Z,calico-node-wc5jb,0.055763
10:47:12Z,kube-scheduler-bupt-3a,0.008034
10:47:12Z,coredns-5dd5756b68-c94dh,0.006127
10:47:12Z,etcd-bupt-3a,0.055302
10:47:12Z,kube-apiserver-bupt-3a,0.128634
10:47:12Z,kube-controller-manager-bupt-3a,0.033459
10:47:12Z,kube-proxy-pn9xg,0.000286
10:47:12Z,kube-state-metrics-5644fd8b69-6xcns,0.005256
10:47:12Z,calico-kube-controllers-8d95b6db8-4ssp8,0.010639
10:47:12Z,coredns-5dd5756b68-sjhjq,0.006053
10:47:12Z,local-path-provisioner-65d5864f8d-knvp8,0.000193
10:47:12Z,metrics-server-68d7746867-5xlvt,0.008055
10:47:22Z,coredns-5dd5756b68-sjhjq,0.006053
10:47:22Z,etcd-bupt-3a,0.056871
10:47:22Z,kube-apiserver-bupt-3a,0.128932
10:47:22Z,local-path-provisioner-65d5864f8d-knvp8,0.000216
10:47:22Z,metrics-server-68d7746867-5xlvt,0.008055
10:47:22Z,kube-state-metrics-5644fd8b69-6xcns,0.004566
10:47:22Z,calico-kube-controllers-8d95b6db8-4ssp8,0.009212
10:47:22Z,calico-node-wc5jb,0.055881
10:47:22Z,coredns-5dd5756b68-c94dh,0.006127
10:47:22Z,kube-controller-manager-bupt-3a,0.037150
10:47:22Z,kube-proxy-pn9xg,0.000642
10:47:22Z,kube-scheduler-bupt-3a,0.009641
10:47:32Z,kube-proxy-pn9xg,0.000679
10:47:32Z,calico-kube-controllers-8d95b6db8-4ssp8,0.011200
10:47:32Z,calico-node-wc5jb,0.046866
10:47:32Z,coredns-5dd5756b68-sjhjq,0.006453
10:47:32Z,kube-controller-manager-bupt-3a,0.027081
10:47:32Z,kube-scheduler-bupt-3a,0.008563
10:47:32Z,kube-state-metrics-5644fd8b69-6xcns,0.005463
10:47:32Z,local-path-provisioner-65d5864f8d-knvp8,0.000198
10:47:32Z,metrics-server-68d7746867-5xlvt,0.010051
10:47:32Z,coredns-5dd5756b68-c94dh,0.006489
10:47:32Z,etcd-bupt-3a,0.059049
10:47:32Z,kube-apiserver-bupt-3a,0.132638
10:47:42Z,etcd-bupt-3a,0.059686
10:47:42Z,kube-apiserver-bupt-3a,0.134930
10:47:42Z,kube-proxy-pn9xg,0.000513
10:47:42Z,kube-state-metrics-5644fd8b69-6xcns,0.004988
10:47:42Z,local-path-provisioner-65d5864f8d-knvp8,0.000127
10:47:42Z,calico-kube-controllers-8d95b6db8-4ssp8,0.011381
10:47:42Z,calico-node-wc5jb,0.053253
10:47:42Z,coredns-5dd5756b68-sjhjq,0.005591
10:47:42Z,coredns-5dd5756b68-c94dh,0.006384
10:47:42Z,kube-controller-manager-bupt-3a,0.037202
10:47:42Z,kube-scheduler-bupt-3a,0.009139
10:47:42Z,metrics-server-68d7746867-5xlvt,0.010387
10:47:52Z,calico-node-wc5jb,0.043372
10:47:52Z,coredns-5dd5756b68-c94dh,0.006305
10:47:52Z,kube-controller-manager-bupt-3a,0.031614
10:47:52Z,kube-state-metrics-5644fd8b69-6xcns,0.004187
10:47:52Z,kube-proxy-pn9xg,0.000759
10:47:52Z,kube-scheduler-bupt-3a,0.007857
10:47:52Z,local-path-provisioner-65d5864f8d-knvp8,0.000519
10:47:52Z,metrics-server-68d7746867-5xlvt,0.011161
10:47:52Z,calico-kube-controllers-8d95b6db8-4ssp8,0.008294
10:47:52Z,coredns-5dd5756b68-sjhjq,0.005682
10:47:52Z,etcd-bupt-3a,0.057116
10:47:52Z,kube-apiserver-bupt-3a,0.132294
10:48:02Z,kube-controller-manager-bupt-3a,0.033036
10:48:02Z,kube-scheduler-bupt-3a,0.008423
10:48:02Z,local-path-provisioner-65d5864f8d-knvp8,0.000422
10:48:02Z,kube-proxy-pn9xg,0.000355
10:48:02Z,kube-state-metrics-5644fd8b69-6xcns,0.005749
10:48:02Z,calico-kube-controllers-8d95b6db8-4ssp8,0.010484
10:48:02Z,calico-node-wc5jb,0.051303
10:48:02Z,coredns-5dd5756b68-sjhjq,0.006601
10:48:02Z,coredns-5dd5756b68-c94dh,0.006305
10:48:02Z,etcd-bupt-3a,0.046740
10:48:02Z,kube-apiserver-bupt-3a,0.132237
10:48:02Z,metrics-server-68d7746867-5xlvt,0.011780
10:48:12Z,coredns-5dd5756b68-sjhjq,0.005348
10:48:12Z,coredns-5dd5756b68-c94dh,0.005802
10:48:12Z,kube-apiserver-bupt-3a,0.107548
10:48:12Z,kube-controller-manager-bupt-3a,0.033196
10:48:12Z,local-path-provisioner-65d5864f8d-knvp8,0.000518
