 timestamp,pod,value
10:46:32Z,kube-proxy-pn9xg,21127168.000000
10:46:32Z,kube-scheduler-bupt-3a,25657344.000000
10:46:32Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:46:32Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:46:32Z,coredns-5dd5756b68-c94dh,23736320.000000
10:46:32Z,etcd-bupt-3a,54026240.000000
10:46:32Z,kube-state-metrics-5644fd8b69-6xcns,29626368.000000
10:46:32Z,metrics-server-68d7746867-5xlvt,24580096.000000
10:46:42Z,calico-node-wc5jb,213323776.000000
10:46:42Z,coredns-5dd5756b68-sjhjq,25632768.000000
10:46:42Z,kube-proxy-pn9xg,21127168.000000
10:46:42Z,kube-scheduler-bupt-3a,25657344.000000
10:46:42Z,kube-state-metrics-5644fd8b69-6xcns,29720576.000000
10:46:42Z,metrics-server-68d7746867-5xlvt,24580096.000000
10:46:42Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:46:42Z,coredns-5dd5756b68-c94dh,23736320.000000
10:46:42Z,etcd-bupt-3a,54026240.000000
10:46:42Z,kube-apiserver-bupt-3a,350507008.000000
10:46:42Z,kube-controller-manager-bupt-3a,58183680.000000
10:46:42Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:46:52Z,coredns-5dd5756b68-sjhjq,25640960.000000
10:46:52Z,kube-apiserver-bupt-3a,350650368.000000
10:46:52Z,kube-controller-manager-bupt-3a,58179584.000000
10:46:52Z,kube-proxy-pn9xg,21118976.000000
10:46:52Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:46:52Z,metrics-server-68d7746867-5xlvt,24588288.000000
10:46:52Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:46:52Z,calico-node-wc5jb,213385216.000000
10:46:52Z,coredns-5dd5756b68-c94dh,23822336.000000
10:46:52Z,etcd-bupt-3a,54038528.000000
10:46:52Z,kube-scheduler-bupt-3a,25661440.000000
10:46:52Z,kube-state-metrics-5644fd8b69-6xcns,29741056.000000
10:47:02Z,etcd-bupt-3a,54210560.000000
10:47:02Z,kube-apiserver-bupt-3a,350650368.000000
10:47:02Z,kube-controller-manager-bupt-3a,58179584.000000
10:47:02Z,kube-proxy-pn9xg,21118976.000000
10:47:02Z,kube-scheduler-bupt-3a,25661440.000000
10:47:02Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:47:02Z,coredns-5dd5756b68-c94dh,23822336.000000
10:47:02Z,kube-state-metrics-5644fd8b69-6xcns,32133120.000000
10:47:02Z,local-path-provisioner-65d5864f8d-knvp8,11702272.000000
10:47:02Z,metrics-server-68d7746867-5xlvt,24600576.000000
10:47:02Z,calico-node-wc5jb,213385216.000000
10:47:02Z,coredns-5dd5756b68-sjhjq,25640960.000000
10:47:12Z,coredns-5dd5756b68-sjhjq,25640960.000000
10:47:12Z,coredns-5dd5756b68-c94dh,23900160.000000
10:47:12Z,kube-apiserver-bupt-3a,350801920.000000
10:47:12Z,kube-controller-manager-bupt-3a,58183680.000000
10:47:12Z,kube-scheduler-bupt-3a,25661440.000000
10:47:12Z,kube-state-metrics-5644fd8b69-6xcns,32153600.000000
